,dew,temp,press,wnd_dir,wnd_spd,snow,rain,year,month,day,hour,pollution
4677,14.6,26.9,1004.0,20.0,1.0,0,24.0,2015,7,14,21,34.34285714285714
4678,16.0,25.0,1016.6,10.0,2.0,0,10.0,2015,7,14,22,30.8
4679,17.0,26.0,1016.6,10.0,2.0,0,10.0,2015,7,14,23,28.257142857142853
4680,15.5,27.0,1004.8,40.0,2.0,0,6.0,2015,7,15,0,29.42857142857143
4681,17.0,28.0,1016.6,10.0,3.0,0,10.0,2015,7,15,1,28.82857142857143
4682,18.0,28.0,1016.6,30.0,2.0,0,10.0,2015,7,15,2,28.771428571428572
4683,16.6,28.7,1005.9,360.0,2.0,0,7.0,2015,7,15,3,27.485714285714284
4684,16.0,29.0,1016.6,290.0,3.0,0,0.0,2015,7,15,4,28.714285714285715
4685,17.0,30.0,1016.6,290.0,4.0,0,10.0,2015,7,15,5,28.457142857142852
4686,17.3,30.2,1005.3,320.0,3.0,0,6.0,2015,7,15,6,29.65714285714286
4687,19.0,30.0,1016.6,310.0,4.0,0,10.0,2015,7,15,7,30.285714285714285
4688,18.0,30.0,1016.6,310.0,3.0,0,10.0,2015,7,15,8,34.17142857142857
4689,17.5,29.7,1005.0,40.0,2.0,0,7.0,2015,7,15,9,34.94117647058823
4690,18.0,30.0,1016.6,310.0,3.0,0,10.0,2015,7,15,10,36.441176470588225
4691,19.0,28.0,1016.6,20.0,1.0,0,10.0,2015,7,15,11,41.90909090909091
4692,16.8,28.5,1005.9,20.0,1.0,0,6.0,2015,7,15,12,43.51515151515152
4693,19.0,27.0,1016.6,360.0,4.0,0,10.0,2015,7,15,13,47.78787878787879
4694,18.0,27.0,1016.6,350.0,3.0,0,10.0,2015,7,15,14,48.09090909090909
4695,17.1,28.2,1006.5,360.0,4.0,0,0.0,2015,7,15,15,45.647058823529406
4696,18.0,28.0,1016.6,330.0,4.0,0,10.0,2015,7,15,16,44.911764705882355
4697,18.0,26.0,1016.6,300.0,3.0,0,2.0,2015,7,15,17,46.38235294117647
4698,20.2,22.7,1007.4,40.0,3.0,0,6.0,2015,7,15,18,46.5
4699,20.0,23.0,1016.6,300.0,7.0,0,2.0,2015,7,15,19,49.65714285714286
4700,20.0,22.0,1016.6,330.0,4.0,0,2.0,2015,7,15,20,49.88571428571429
4701,20.0,22.6,1007.3,40.0,3.0,0,24.0,2015,7,15,21,50.97142857142857
4702,19.0,21.0,1016.6,360.0,3.0,0,2.0,2015,7,15,22,52.25714285714286
4703,20.0,21.0,1016.6,340.0,6.0,0,10.0,2015,7,15,23,51.542857142857144
4704,18.5,22.0,1007.7,20.0,3.0,0,6.0,2015,7,16,0,52.529411764705884
4705,20.0,22.0,1016.6,360.0,3.0,0,0.0,2015,7,16,1,49.67647058823529
4706,20.0,23.0,1016.6,20.0,5.0,0,0.0,2015,7,16,2,52.5
4707,18.3,23.2,1007.9,20.0,4.0,0,81.0,2015,7,16,3,53.911764705882355
4708,20.0,24.0,1016.6,350.0,7.0,0,10.0,2015,7,16,4,49.911764705882355
4709,19.0,25.0,1016.6,360.0,7.0,0,10.0,2015,7,16,5,50.70588235294117
4710,18.6,23.9,1006.9,20.0,3.0,0,6.0,2015,7,16,6,49.82352941176471
4711,20.0,26.0,1016.6,320.0,5.0,0,10.0,2015,7,16,7,43.911764705882355
4712,20.0,26.0,1016.6,320.0,5.0,0,10.0,2015,7,16,8,41.27272727272727
4713,18.5,25.6,1005.8,360.0,3.0,0,7.0,2015,7,16,9,40.76470588235294
4714,20.0,26.0,1016.6,320.0,4.0,0,2.0,2015,7,16,10,37.058823529411775
4715,19.0,25.0,1016.6,300.0,2.0,0,10.0,2015,7,16,11,34.14705882352941
4716,19.4,24.1,1006.7,40.0,2.0,0,7.0,2015,7,16,12,34.457142857142856
4717,20.0,24.0,1016.6,50.0,2.0,0,10.0,2015,7,16,13,34.31428571428572
4718,20.0,24.0,1016.6,40.0,2.0,0,10.0,2015,7,16,14,30.514285714285716
4719,19.5,24.2,1008.2,70.0,3.0,0,0.0,2015,7,16,15,26.942857142857147
4720,20.0,23.0,1016.6,30.0,4.0,0,2.0,2015,7,16,16,26.02857142857143
4721,20.0,22.0,1016.6,30.0,5.0,0,2.0,2015,7,16,17,26.057142857142853
4722,20.2,21.7,1007.7,40.0,4.0,0,6.0,2015,7,16,18,26.42857142857143
4723,19.0,22.0,1016.6,30.0,3.0,0,10.0,2015,7,16,19,29.205882352941174
4724,19.0,22.0,1016.6,30.0,3.0,0,2.0,2015,7,16,20,31.24242424242424
4725,19.4,21.7,1006.9,70.0,1.0,0,24.0,2015,7,16,21,33.588235294117645
4726,18.0,23.0,1016.6,40.0,2.0,0,2.0,2015,7,16,22,34.4
4727,18.0,23.0,1016.6,30.0,1.0,0,4.0,2015,7,16,23,36.48571428571429
4728,19.0,22.4,1007.8,40.0,3.0,0,12.0,2015,7,17,0,41.8
4729,19.0,22.0,1016.6,340.0,4.0,0,4.0,2015,7,17,1,39.31428571428572
4730,19.0,23.0,1016.6,350.0,3.0,0,7.0,2015,7,17,2,33.2
4731,20.1,21.1,1008.3,340.0,2.0,0,81.0,2015,7,17,3,24.514285714285716
4732,21.0,23.0,1016.6,330.0,5.0,0,2.0,2015,7,17,4,22.588235294117645
4733,20.0,24.0,1016.6,350.0,4.0,0,8.0,2015,7,17,5,22.088235294117645
4734,19.1,24.9,1006.6,40.0,3.0,0,6.0,2015,7,17,6,24.705882352941174
4735,20.0,26.0,1016.6,10.0,3.0,0,10.0,2015,7,17,7,23.088235294117645
4736,20.0,27.0,1016.6,360.0,2.0,0,10.0,2015,7,17,8,24.857142857142854
4737,19.1,26.7,1005.5,40.0,2.0,0,1.0,2015,7,17,9,23.529411764705888
4738,20.0,27.0,1016.6,180.0,1.0,0,10.0,2015,7,17,10,24.03030303030303
4739,19.0,27.0,1016.6,180.0,1.0,0,10.0,2015,7,17,11,25.96875
4740,19.5,25.6,1005.7,70.0,1.0,0,1.0,2015,7,17,12,28.806451612903228
4741,20.0,25.0,1016.6,180.0,1.0,0,10.0,2015,7,17,13,28.294117647058826
4742,21.0,24.0,1016.6,180.0,1.0,0,10.0,2015,7,17,14,30.823529411764714
4743,20.3,24.8,1006.2,20.0,1.0,0,0.0,2015,7,17,15,31.264705882352942
4744,22.0,24.0,1016.6,180.0,1.0,0,4.0,2015,7,17,16,34.93939393939394
4745,20.0,23.0,1016.6,310.0,3.0,0,4.0,2015,7,17,17,41.647058823529406
4746,20.0,21.2,1005.2,20.0,2.0,0,6.0,2015,7,17,18,51.08823529411765
4747,21.0,22.0,1016.6,350.0,3.0,0,8.0,2015,7,17,19,57.17647058823529
4748,21.0,22.0,1016.6,360.0,1.0,0,4.0,2015,7,17,20,61.264705882352935
4749,20.9,21.1,1006.1,360.0,2.0,0,24.0,2015,7,17,21,65.79411764705883
4750,21.0,21.0,1016.6,180.0,1.0,0,2.0,2015,7,17,22,72.3529411764706
4751,20.0,21.0,1016.6,180.0,1.0,0,10.0,2015,7,17,23,75.38235294117645
4752,19.3,22.0,1006.7,40.0,3.0,0,6.0,2015,7,18,0,77.41176470588233
4753,20.0,22.0,1016.6,90.0,2.0,0,4.0,2015,7,18,1,77.44117647058823
4754,20.0,24.0,1016.6,180.0,1.0,0,2.0,2015,7,18,2,72.0
4755,19.9,24.8,1007.1,40.0,1.0,0,7.0,2015,7,18,3,62.33333333333334
4756,21.0,26.0,1016.6,180.0,1.0,0,2.0,2015,7,18,4,56.21212121212121
4757,21.0,27.0,1016.6,180.0,2.0,0,7.0,2015,7,18,5,52.39393939393939
4758,19.7,27.4,1005.7,160.0,2.0,0,6.0,2015,7,18,6,44.36363636363637
4759,20.0,28.0,1016.6,140.0,3.0,0,7.0,2015,7,18,7,38.558823529411775
4760,21.0,28.0,1016.6,130.0,4.0,0,7.0,2015,7,18,8,38.0
4761,20.3,22.8,1005.1,90.0,1.0,0,1.0,2015,7,18,9,36.3235294117647
4762,22.0,24.0,1016.6,180.0,1.0,0,0.0,2015,7,18,10,34.382352941176464
4763,21.0,23.0,1016.6,300.0,4.0,0,0.0,2015,7,18,11,35.75757575757576
4764,20.6,23.5,1006.1,20.0,1.0,0,6.0,2015,7,18,12,36.60606060606061
4765,21.0,22.0,1016.6,30.0,2.0,0,0.0,2015,7,18,13,41.12121212121213
4766,21.0,23.0,1016.6,180.0,1.0,0,0.0,2015,7,18,14,44.51515151515152
4767,21.8,23.2,1007.0,70.0,1.0,0,0.0,2015,7,18,15,45.84375
4768,21.0,22.0,1016.6,180.0,1.0,0,2.0,2015,7,18,16,49.375
4769,22.0,22.0,1016.6,180.0,1.0,0,2.0,2015,7,18,17,44.7
4770,21.5,21.7,1006.7,20.0,1.0,0,6.0,2015,7,18,18,38.645161290322584
4771,22.0,22.0,1016.6,180.0,1.0,0,2.0,2015,7,18,19,44.13333333333333
4772,21.0,21.0,1016.6,30.0,2.0,0,2.0,2015,7,18,20,48.93333333333333
4773,21.4,21.7,1007.3,40.0,2.0,0,24.0,2015,7,18,21,49.36666666666667
4774,21.0,22.0,1016.6,180.0,1.0,0,8.0,2015,7,18,22,50.93333333333333
4775,21.0,22.0,1016.6,10.0,3.0,0,8.0,2015,7,18,23,50.53333333333333
4776,22.3,22.5,1008.3,20.0,1.0,0,6.0,2015,7,19,0,52.0
4777,22.0,23.0,1016.6,20.0,2.0,0,2.0,2015,7,19,1,53.48275862068966
4778,22.0,24.0,1016.6,20.0,2.0,0,2.0,2015,7,19,2,56.28571428571429
4779,21.3,25.2,1008.3,40.0,1.0,0,81.0,2015,7,19,3,56.41379310344828
4780,23.0,24.0,1016.6,140.0,1.0,0,2.0,2015,7,19,4,58.793103448275865
4781,22.0,24.0,1016.6,50.0,3.0,0,2.0,2015,7,19,5,59.3448275862069
4782,21.2,28.2,1006.9,290.0,1.0,0,6.0,2015,7,19,6,61.25
4783,22.0,27.0,1016.6,90.0,4.0,0,4.0,2015,7,19,7,62.33333333333334
4784,22.0,26.0,1016.6,90.0,5.0,0,2.0,2015,7,19,8,67.51724137931035
4785,21.6,25.1,1007.0,110.0,5.0,0,1.0,2015,7,19,9,71.36666666666666
4786,22.0,24.0,1016.6,130.0,4.0,0,0.0,2015,7,19,10,84.36666666666666
4787,21.0,23.0,1016.6,130.0,2.0,0,2.0,2015,7,19,11,93.86666666666666
4788,20.5,22.7,1007.6,90.0,2.0,0,6.0,2015,7,19,12,97.5
4789,21.0,23.0,1016.6,180.0,1.0,0,2.0,2015,7,19,13,98.51724137931036
4790,21.0,23.0,1016.6,20.0,1.0,0,2.0,2015,7,19,14,93.64516129032258
4791,21.5,23.1,1008.8,40.0,1.0,0,0.0,2015,7,19,15,97.25806451612905
4792,22.0,23.0,1016.6,180.0,1.0,0,2.0,2015,7,19,16,94.74193548387095
4793,22.0,23.0,1016.6,180.0,1.0,0,8.0,2015,7,19,17,70.90322580645163
4794,22.6,22.7,1007.7,70.0,1.0,0,6.0,2015,7,19,18,59.41935483870968
4795,22.0,22.0,1016.6,100.0,3.0,0,2.0,2015,7,19,19,51.225806451612904
4796,22.0,23.0,1016.6,70.0,1.0,0,2.0,2015,7,19,20,42.75
4797,22.5,22.7,1008.0,320.0,1.0,0,24.0,2015,7,19,21,45.64285714285714
4798,21.0,22.0,1016.6,60.0,3.0,0,2.0,2015,7,19,22,55.620689655172406
4799,21.0,22.0,1016.6,60.0,2.0,0,2.0,2015,7,19,23,64.10344827586206
4800,21.9,23.7,1008.5,70.0,2.0,0,12.0,2015,7,20,0,69.78571428571429
4801,22.0,23.0,1016.6,30.0,2.0,0,2.0,2015,7,20,1,72.0
4802,22.0,25.0,1016.6,50.0,2.0,0,2.0,2015,7,20,2,74.27586206896551
4803,20.4,26.3,1008.4,140.0,2.0,0,1.0,2015,7,20,3,75.71428571428571
4804,22.0,27.0,1016.6,110.0,2.0,0,0.0,2015,7,20,4,74.58620689655173
4805,23.0,28.0,1016.6,150.0,3.0,0,2.0,2015,7,20,5,72.34482758620689
4806,21.2,28.4,1006.6,40.0,1.0,0,6.0,2015,7,20,6,68.77777777777777
4807,22.0,29.0,1016.6,180.0,2.0,0,2.0,2015,7,20,7,69.55172413793103
4808,23.0,28.0,1016.6,100.0,2.0,0,0.0,2015,7,20,8,66.35714285714286
4809,20.9,29.2,1005.3,180.0,2.0,0,1.0,2015,7,20,9,70.25
4810,22.0,28.0,1016.6,130.0,2.0,0,0.0,2015,7,20,10,70.07142857142857
4811,22.0,28.0,1016.6,130.0,2.0,0,0.0,2015,7,20,11,68.61290322580646
4812,21.3,27.4,1005.3,180.0,2.0,0,6.0,2015,7,20,12,73.5806451612903
4813,23.0,27.0,1016.6,140.0,4.0,0,8.0,2015,7,20,13,78.87878787878788
4814,23.0,26.0,1016.6,150.0,3.0,0,8.0,2015,7,20,14,84.97878787878787
4815,22.0,25.9,1006.6,180.0,3.0,0,0.0,2015,7,20,15,86.5
4816,22.0,25.0,1016.6,130.0,2.0,0,8.0,2015,7,20,16,86.40625
4817,22.0,24.0,1016.6,110.0,2.0,0,8.0,2015,7,20,17,83.0
4818,22.5,24.4,1006.2,180.0,1.0,0,6.0,2015,7,20,18,86.45454545454545
4819,22.0,23.0,1016.6,110.0,1.0,0,0.0,2015,7,20,19,88.08823529411767
4820,22.0,23.0,1016.6,180.0,1.0,0,0.0,2015,7,20,20,91.08571428571429
4821,22.6,23.1,1006.2,70.0,2.0,0,0.0,2015,7,20,21,97.65714285714287
4822,22.0,23.0,1016.6,110.0,3.0,35,0.0,2015,7,20,22,105.05714285714286
4823,23.0,24.0,1016.6,110.0,2.0,5,0.0,2015,7,20,23,112.25714285714285
4824,22.9,23.7,1006.5,70.0,1.0,0,6.0,2015,7,21,0,110.37142857142857
4825,22.0,24.0,1016.6,130.0,2.0,0,8.0,2015,7,21,1,107.65714285714287
4826,23.0,26.0,1016.6,60.0,2.0,0,7.0,2015,7,21,2,106.29411764705885
4827,22.7,27.3,1005.8,160.0,2.0,0,1.0,2015,7,21,3,104.67647058823529
4828,23.0,27.0,1016.6,120.0,2.0,0,8.0,2015,7,21,4,99.94117647058823
4829,23.0,29.0,1016.6,130.0,2.0,0,7.0,2015,7,21,5,96.41176470588236
4830,22.9,29.2,1003.8,180.0,2.0,0,6.0,2015,7,21,6,94.85294117647058
4831,24.0,29.0,1016.6,150.0,4.0,0,4.0,2015,7,21,7,100.35294117647058
4832,24.0,30.0,1016.6,140.0,3.0,0,4.0,2015,7,21,8,119.17142857142859
4833,23.0,29.8,1002.6,220.0,1.0,0,1.0,2015,7,21,9,136.97142857142856
4834,24.0,29.0,1016.6,100.0,2.0,0,4.0,2015,7,21,10,151.58823529411762
4835,24.0,28.0,1016.6,130.0,2.0,0,4.0,2015,7,21,11,157.12121212121212
4836,20.2,24.5,1004.3,220.0,3.0,0,6.0,2015,7,21,12,157.3939393939394
4837,21.0,23.0,1016.6,170.0,4.0,0,2.0,2015,7,21,13,160.57575757575756
4838,22.0,23.0,1016.6,10.0,2.0,0,10.0,2015,7,21,14,164.21212121212122
4839,19.8,22.1,1005.1,200.0,2.0,0,0.0,2015,7,21,15,161.11764705882354
4840,22.0,23.0,1016.6,110.0,1.0,0,0.0,2015,7,21,16,155.2941176470588
4841,22.0,22.0,1016.6,80.0,1.0,0,0.0,2015,7,21,17,156.97058823529414
4842,19.6,22.5,1004.2,250.0,1.0,0,6.0,2015,7,21,18,162.05882352941177
4843,21.0,21.0,1016.6,360.0,1.0,0,0.0,2015,7,21,19,159.17647058823533
4844,21.0,21.0,1016.6,350.0,2.0,0,0.0,2015,7,21,20,118.71428571428572
4845,20.5,21.2,1004.1,140.0,1.0,0,0.0,2015,7,21,21,78.82857142857142
4846,21.0,22.0,1016.6,120.0,1.0,0,0.0,2015,7,21,22,55.62857142857143
4847,21.0,22.0,1016.6,110.0,1.0,0,0.0,2015,7,21,23,51.514285714285705
4848,20.5,24.2,1004.9,160.0,2.0,0,12.0,2015,7,22,0,50.65714285714286
4849,22.0,25.0,1016.6,180.0,1.0,0,0.0,2015,7,22,1,48.32352941176471
4850,22.0,26.0,1016.6,210.0,2.0,0,0.0,2015,7,22,2,49.235294117647065
4851,19.2,27.1,1004.3,200.0,1.0,0,7.0,2015,7,22,3,50.62857142857143
4852,22.0,28.0,1016.6,100.0,2.0,0,0.0,2015,7,22,4,54.4
4853,22.0,30.0,1016.6,180.0,1.0,0,0.0,2015,7,22,5,58.0
4854,19.8,30.5,1002.7,250.0,1.0,0,7.0,2015,7,22,6,61.51515151515152
4855,23.0,30.0,1016.6,110.0,2.0,0,0.0,2015,7,22,7,66.35294117647061
4856,22.0,30.0,1016.6,110.0,2.0,0,0.0,2015,7,22,8,73.73529411764707
4857,20.6,30.1,1001.7,160.0,3.0,0,7.0,2015,7,22,9,77.82352941176471
4858,22.0,29.0,1016.6,150.0,3.0,0,10.0,2015,7,22,10,78.91176470588233
4859,22.0,28.0,1016.6,130.0,2.0,0,2.0,2015,7,22,11,74.26470588235293
4860,20.7,28.2,1004.0,270.0,3.0,0,1.0,2015,7,22,12,72.09375
4861,22.0,23.0,1016.6,190.0,2.0,0,7.0,2015,7,22,13,67.79411764705883
4862,24.0,25.0,1016.6,310.0,3.0,0,0.0,2015,7,22,14,66.08823529411765
4863,21.6,22.4,1005.4,140.0,1.0,0,0.0,2015,7,22,15,60.941176470588225
4864,25.0,27.0,1016.6,270.0,2.0,0,10.0,2015,7,22,16,55.970588235294116
4865,23.0,24.0,1016.6,30.0,2.0,0,0.0,2015,7,22,17,54.375
4866,21.4,22.1,1004.4,110.0,1.0,0,6.0,2015,7,22,18,56.71875
4867,23.0,23.0,1016.6,50.0,1.0,0,0.0,2015,7,22,19,58.06060606060606
4868,23.0,23.0,1016.6,160.0,1.0,0,0.0,2015,7,22,20,53.70588235294117
4869,21.8,22.0,1004.9,180.0,0.0,0,24.0,2015,7,22,21,27.323529411764714
4870,23.0,23.0,1016.6,360.0,1.0,0,0.0,2015,7,22,22,22.558823529411764
4871,23.0,24.0,1016.6,20.0,2.0,0,0.0,2015,7,22,23,21.911764705882355
4872,20.7,24.4,1005.5,70.0,1.0,0,12.0,2015,7,23,0,22.78787878787879
4873,24.0,27.0,1016.6,180.0,1.0,0,0.0,2015,7,23,1,23.470588235294123
4874,24.0,27.0,1016.6,180.0,1.0,0,0.0,2015,7,23,2,27.44117647058824
4875,21.3,25.6,1004.9,140.0,1.0,0,1.0,2015,7,23,3,31.382352941176467
4876,23.0,26.0,1016.6,180.0,1.0,0,0.0,2015,7,23,4,33.97058823529412
4877,23.0,28.0,1016.6,80.0,2.0,0,0.0,2015,7,23,5,37.382352941176464
4878,21.2,29.7,1002.7,180.0,2.0,0,6.0,2015,7,23,6,36.970588235294116
4879,22.0,30.0,1016.6,100.0,2.0,0,10.0,2015,7,23,7,38.26470588235294
4880,21.0,30.0,1016.6,180.0,2.0,0,10.0,2015,7,23,8,40.4
4881,21.8,30.1,1002.0,270.0,3.0,0,1.0,2015,7,23,9,45.97142857142857
4882,22.0,29.0,1016.6,40.0,3.0,0,10.0,2015,7,23,10,52.02857142857143
4883,23.0,28.0,1016.6,10.0,1.0,0,10.0,2015,7,23,11,54.441176470588225
4884,19.3,27.5,1002.1,220.0,1.0,0,7.0,2015,7,23,12,57.6969696969697
4885,23.0,25.0,1016.6,180.0,0.0,0,10.0,2015,7,23,13,65.65625
4886,22.0,25.0,1016.6,20.0,1.0,0,10.0,2015,7,23,14,74.75
4887,20.0,25.4,1003.0,200.0,2.0,0,0.0,2015,7,23,15,67.40625
4888,22.0,24.0,1016.6,180.0,1.0,0,10.0,2015,7,23,16,65.18181818181819
4889,21.0,23.0,1016.6,360.0,2.0,0,10.0,2015,7,23,17,61.516129032258064
4890,21.2,23.9,1001.8,20.0,1.0,0,6.0,2015,7,23,18,44.70967741935484
4891,22.0,23.0,1016.6,180.0,1.0,0,10.0,2015,7,23,19,35.852941176470594
4892,21.0,23.0,1016.6,180.0,1.0,0,10.0,2015,7,23,20,34.794117647058826
4893,20.7,23.8,1001.9,110.0,1.0,0,0.0,2015,7,23,21,37.588235294117645
4894,21.0,23.0,1016.6,350.0,3.0,0,0.0,2015,7,23,22,41.52941176470589
4895,22.0,24.0,1016.6,360.0,2.0,0,0.0,2015,7,23,23,42.852941176470594
4896,21.1,24.9,1002.3,20.0,1.0,0,6.0,2015,7,24,0,47.61764705882353
4897,23.0,26.0,1016.6,180.0,1.0,0,0.0,2015,7,24,1,48.441176470588225
4898,23.0,27.0,1016.6,180.0,1.0,0,0.0,2015,7,24,2,45.441176470588225
4899,20.3,28.6,1002.1,360.0,2.0,0,1.0,2015,7,24,3,42.78787878787879
4900,22.0,29.0,1016.6,180.0,1.0,0,0.0,2015,7,24,4,43.970588235294116
4901,22.0,30.0,1016.6,180.0,2.0,0,0.0,2015,7,24,5,44.87878787878788
4902,17.5,32.4,999.9,250.0,2.0,0,6.0,2015,7,24,6,42.911764705882355
4903,18.0,34.0,1016.6,180.0,2.0,0,2.0,2015,7,24,7,45.147058823529406
4904,18.0,33.0,1016.6,220.0,3.0,0,2.0,2015,7,24,8,48.70588235294117
4905,18.4,29.6,999.9,180.0,3.0,0,7.0,2015,7,24,9,59.67647058823529
4906,21.0,30.0,1016.6,140.0,3.0,0,10.0,2015,7,24,10,73.91176470588233
4907,20.0,28.0,1016.6,160.0,3.0,0,10.0,2015,7,24,11,87.48484848484848
4908,20.6,26.9,1000.6,220.0,2.0,0,6.0,2015,7,24,12,78.88235294117645
4909,22.0,25.0,1016.6,180.0,1.0,0,10.0,2015,7,24,13,65.47058823529412
4910,21.0,25.0,1016.6,60.0,2.0,0,10.0,2015,7,24,14,54.529411764705884
4911,20.3,25.5,1001.5,140.0,1.0,0,0.0,2015,7,24,15,52.88235294117647
4912,21.0,23.0,1016.6,50.0,1.0,0,10.0,2015,7,24,16,48.09375
4913,21.0,24.0,1016.6,80.0,1.0,0,10.0,2015,7,24,17,47.18181818181818
4914,20.7,23.7,1001.2,360.0,0.0,0,6.0,2015,7,24,18,48.171428571428564
4915,21.0,22.0,1016.6,10.0,2.0,0,0.0,2015,7,24,19,46.828571428571436
4916,21.0,22.0,1016.6,40.0,1.0,0,0.0,2015,7,24,20,48.457142857142856
4917,20.5,22.8,1000.6,140.0,1.0,0,0.0,2015,7,24,21,54.74285714285714
4918,21.0,22.0,1016.6,180.0,0.0,0,0.0,2015,7,24,22,61.28571428571429
4919,21.0,24.0,1016.6,180.0,1.0,0,10.0,2015,7,24,23,66.62857142857143
4920,19.8,25.7,1001.6,140.0,1.0,0,6.0,2015,7,25,0,67.71428571428571
4921,20.0,27.0,1016.6,180.0,1.0,0,10.0,2015,7,25,1,71.02857142857142
4922,21.0,28.0,1016.6,210.0,2.0,0,0.0,2015,7,25,2,66.47058823529412
4923,21.0,29.0,1001.0,290.0,1.0,0,1.0,2015,7,25,3,68.26470588235293
4924,22.0,31.0,1016.6,180.0,2.0,0,0.0,2015,7,25,4,65.88235294117646
4925,22.0,32.0,1016.6,180.0,2.0,0,0.0,2015,7,25,5,62.171428571428564
4926,20.6,32.4,999.7,220.0,5.0,0,6.0,2015,7,25,6,64.79411764705883
4927,21.0,34.0,1016.6,190.0,3.0,0,9.0,2015,7,25,7,69.31428571428572
4928,22.0,33.0,1016.6,170.0,4.0,0,9.0,2015,7,25,8,78.08823529411767
4929,22.1,32.3,998.9,220.0,4.0,0,7.0,2015,7,25,9,84.91176470588233
4930,21.0,32.0,1016.6,210.0,4.0,0,9.0,2015,7,25,10,93.94117647058823
4931,22.0,31.0,1016.6,170.0,3.0,0,9.0,2015,7,25,11,98.88571428571429
4932,23.1,29.9,999.4,180.0,2.0,0,1.0,2015,7,25,12,96.62857142857143
4933,24.0,30.0,1016.6,170.0,3.0,0,10.0,2015,7,25,13,88.1764705882353
4934,24.0,28.0,1016.6,150.0,2.0,0,10.0,2015,7,25,14,70.94285714285714
4935,23.3,28.4,1001.3,200.0,3.0,0,0.0,2015,7,25,15,70.76470588235293
4936,24.0,28.0,1016.6,140.0,2.0,0,10.0,2015,7,25,16,71.5
4937,24.0,28.0,1016.6,100.0,2.0,0,0.0,2015,7,25,17,70.14705882352939
4938,22.3,26.7,1000.6,220.0,1.0,0,1.0,2015,7,25,18,74.52941176470588
4939,23.0,26.0,1016.6,180.0,1.0,0,0.0,2015,7,25,19,88.76470588235294
4940,23.0,24.0,1016.6,180.0,1.0,0,0.0,2015,7,25,20,104.70588235294115
4941,22.1,24.0,1001.5,180.0,1.0,0,0.0,2015,7,25,21,108.67647058823529
4942,23.0,25.0,1016.6,120.0,1.0,0,0.0,2015,7,25,22,111.82352941176471
4943,24.0,27.0,1016.6,30.0,1.0,0,0.0,2015,7,25,23,114.32352941176471
4944,23.9,28.0,1003.6,360.0,1.0,0,6.0,2015,7,26,0,123.23529411764706
4945,24.0,30.0,1016.6,50.0,2.0,0,0.0,2015,7,26,1,120.52941176470587
4946,24.0,31.0,1016.6,180.0,1.0,0,0.0,2015,7,26,2,118.58823529411764
4947,23.3,32.3,1003.7,20.0,2.0,0,1.0,2015,7,26,3,113.23529411764706
4948,24.0,33.0,1016.6,140.0,2.0,0,0.0,2015,7,26,4,111.14705882352942
4949,24.0,33.0,1016.6,180.0,1.0,0,0.0,2015,7,26,5,106.14705882352942
4950,20.7,34.4,1002.6,20.0,2.0,0,1.0,2015,7,26,6,104.73529411764706
4951,23.0,35.0,1016.6,180.0,2.0,0,10.0,2015,7,26,7,104.38235294117645
4952,22.0,34.0,1016.6,140.0,2.0,0,10.0,2015,7,26,8,107.38235294117645
4953,21.5,33.7,1002.6,200.0,2.0,0,1.0,2015,7,26,9,104.41176470588236
4954,24.0,32.0,1016.6,130.0,3.0,0,10.0,2015,7,26,10,100.47058823529413
4955,24.0,32.0,1016.6,170.0,2.0,0,10.0,2015,7,26,11,105.79411764705885
4956,21.7,31.2,1003.6,220.0,1.0,0,6.0,2015,7,26,12,97.52941176470587
4957,24.0,29.0,1016.6,90.0,2.0,0,10.0,2015,7,26,13,84.94117647058823
4958,23.0,28.0,1016.6,180.0,1.0,0,10.0,2015,7,26,14,76.67647058823529
4959,23.1,29.1,1004.4,180.0,0.0,0,0.0,2015,7,26,15,70.73529411764707
4960,21.0,27.0,1016.6,180.0,1.0,0,10.0,2015,7,26,16,68.38235294117646
4961,22.0,26.0,1016.6,60.0,1.0,0,10.0,2015,7,26,17,72.88235294117645
4962,20.0,27.2,1004.2,160.0,3.0,0,6.0,2015,7,26,18,66.85294117647061
4963,22.0,27.0,1016.6,140.0,2.0,0,0.0,2015,7,26,19,63.67647058823529
4964,23.0,26.0,1016.6,120.0,2.0,0,0.0,2015,7,26,20,62.441176470588225
4965,21.1,24.0,1004.6,40.0,1.0,0,0.0,2015,7,26,21,64.41176470588235
4966,23.0,24.0,1016.6,180.0,1.0,0,0.0,2015,7,26,22,65.97058823529412
4967,22.0,25.0,1016.6,110.0,2.0,0,10.0,2015,7,26,23,70.02941176470588
4968,21.2,26.2,1005.7,70.0,1.0,0,12.0,2015,7,27,0,72.52941176470588
4969,22.0,28.0,1016.6,180.0,1.0,0,10.0,2015,7,27,1,74.55882352941177
4970,23.0,30.0,1016.6,180.0,1.0,0,10.0,2015,7,27,2,74.3030303030303
4971,22.5,30.3,1005.0,90.0,3.0,0,1.0,2015,7,27,3,72.08823529411767
4972,23.0,31.0,1016.6,110.0,3.0,0,10.0,2015,7,27,4,61.6969696969697
4973,24.0,32.0,1016.6,160.0,3.0,0,10.0,2015,7,27,5,57.84848484848485
4974,24.5,32.5,1003.3,200.0,3.0,0,1.0,2015,7,27,6,53.17647058823529
4975,25.0,32.0,1016.6,160.0,4.0,0,0.0,2015,7,27,7,53.88235294117647
